Œ«¿ƒ¿◊»¬¿“‹;-1;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
ﬂ;«ƒ≈—‹;0;3;23;15;8;8;3;13;23;15;17;11;8;12;1;18;18;12;15;18;7;15;14;1;18;15;21;14;14;14;12;11;4;16;13;3;15;4;7;1;15;16;13;0;17;2;13;13;6;10;13;7;9;14;6;5;15;20;23;16;12;6;5;22;7;11;0;15;14;16;13;9;19;8;26;13;18;9;8;0;3;5;13;22;11;5;10;22;9;28;6;2;6;9;10;26;2;11;24;4;14;
¡¿ ;-1;-1;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;1;0;18;0;0;0;0;0;1;0;0;0;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;1;0;2;1;2;0;0;5;1;3;0;0;7;0;0;0;0;0;6;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;1;0;
—œ¿√≈““»;-1;-1;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Ã≈À‹ ¿Õ»≈;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
¬¿” ¿;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
”◊¿Ÿ≈ÕÕ€…;-1;-1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
—Œ∆∆≈ÕÕ€…;-1;-1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
¡À»—“¿“‹;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;
√À¿«;ﬂ;4;8;2;6;16;1;4;28;4;11;21;28;21;34;0;7;7;28;28;7;16;13;19;4;9;11;24;6;14;18;12;9;1;42;17;4;4;13;0;2;4;25;17;1;8;10;21;55;26;1;16;7;30;33;27;14;17;16;10;11;16;7;3;18;13;7;0;6;19;13;13;7;25;12;37;13;8;20;7;0;0;13;8;16;11;3;21;53;0;27;10;0;4;9;25;39;10;8;10;3;20;
—≈ƒŒ ;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
 ŒÃœ¿Õ»ﬂ;-1;-1;2;6;2;6;4;0;0;2;2;2;4;8;4;1;0;0;3;2;10;4;3;3;0;1;1;3;15;12;4;4;2;10;1;23;31;12;2;2;0;3;10;7;3;3;1;10;72;5;0;6;3;4;2;0;2;9;5;5;5;1;1;3;3;4;0;0;3;2;12;11;3;21;6;2;2;6;1;4;0;1;0;2;10;1;1;13;11;3;2;12;0;6;0;7;4;9;3;4;5;0;
 Àﬁ¬;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;1;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;
“≈œ≈–‹;ﬂ;2;10;5;14;4;3;8;5;15;10;8;4;10;4;1;4;4;10;9;4;12;11;6;1;4;10;8;7;5;9;6;9;6;6;8;7;3;3;4;1;11;6;2;1;6;3;14;9;6;5;7;9;7;7;2;7;9;15;6;3;16;1;8;7;4;6;0;11;15;10;5;7;4;1;3;6;8;7;8;0;0;4;6;6;21;3;1;4;5;17;7;1;3;15;15;6;3;8;16;2;10;
ﬂ;“≈œ≈–‹;0;12;15;20;5;2;14;26;30;13;23;19;18;21;0;13;13;19;14;9;16;10;13;3;8;26;11;7;8;15;12;25;25;12;24;16;11;17;16;5;22;10;6;3;8;3;18;24;12;7;14;26;19;7;11;19;17;16;17;15;34;5;9;28;7;10;0;18;25;22;9;9;13;11;16;18;32;20;9;0;0;10;15;17;34;6;23;5;9;26;17;3;11;13;14;11;5;17;21;12;31;
Œƒ»Õ;ﬂ;0;3;10;5;3;5;5;6;7;7;17;5;13;17;2;9;9;12;7;9;11;9;7;2;2;9;5;7;4;5;10;5;9;12;8;17;6;8;2;6;5;4;11;0;9;3;9;6;4;10;8;10;12;11;3;8;6;10;8;3;10;5;5;10;2;5;0;13;4;11;4;8;6;9;6;3;5;5;7;0;0;3;6;6;10;6;3;12;7;10;6;2;7;18;4;4;16;11;8;10;4;
ﬂ;Œ◊≈Õ‹;1;3;9;19;15;4;9;8;8;6;17;9;8;21;1;10;10;25;5;19;7;3;8;8;1;23;14;6;6;4;6;11;9;14;32;9;14;1;6;4;7;16;11;10;8;11;26;15;15;3;3;12;14;30;24;10;25;11;19;6;14;6;1;18;14;6;0;7;16;5;11;11;13;2;11;21;11;10;4;0;0;2;8;10;22;2;2;4;1;5;12;2;21;8;22;35;7;6;8;3;22;
ﬂ;√ŒÀŒ¬¿;4;4;3;3;13;0;9;13;8;7;18;9;13;14;0;8;8;13;16;7;13;8;18;2;6;13;14;2;8;8;7;19;2;21;5;4;8;13;2;0;11;6;8;0;10;3;21;25;12;5;17;8;9;11;10;7;17;14;11;2;10;1;4;12;13;12;0;4;7;5;19;8;23;6;21;1;5;8;6;0;0;9;10;20;18;2;16;17;0;18;16;0;7;12;13;16;4;9;5;4;11;
œŒ»—“»Õ≈;-1;-1;3;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;2;0;0;0;1;0;0;4;0;1;0;0;0;0;2;0;1;0;1;1;1;0;0;0;1;0;1;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;3;0;2;2;0;0;0;0;1;0;0;4;0;0;0;0;0;1;0;0;0;
— ŒÀ‹ »≈;-1;-1;1;0;0;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;
œŒ—ÃŒ“–≈“‹;ﬂ;0;1;3;0;33;0;7;6;3;0;19;5;7;4;0;7;7;5;8;5;10;1;4;0;3;0;11;9;3;5;7;9;1;10;1;1;5;0;0;0;2;7;1;0;1;1;5;9;8;3;9;2;1;11;0;2;3;19;9;0;7;2;0;19;3;1;0;3;13;3;6;0;7;2;21;3;9;8;3;0;0;0;3;19;18;1;9;11;0;6;9;0;3;3;9;18;4;3;9;1;14;
 ¿ Œ…;ﬂ;2;12;9;12;13;2;6;7;11;23;21;8;9;9;6;11;11;14;8;9;11;19;17;6;6;11;9;11;18;10;11;4;12;11;13;9;13;6;2;0;5;12;7;3;10;6;16;7;13;4;8;16;6;12;7;7;13;14;15;3;13;2;7;8;8;11;0;20;6;13;14;17;18;18;13;12;18;14;13;0;1;7;14;14;11;9;9;7;3;21;9;1;12;18;20;14;12;11;6;2;15;
∆≈–ŒÃ€…;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
œŒÿ¿“Õ”“‹—ﬂ;-1;-1;0;0;1;0;0;2;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;2;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Œ –”∆¿ﬁŸ»…;-1;-1;1;1;1;1;3;3;2;1;5;0;0;0;5;0;2;2;2;1;2;1;2;0;3;0;4;1;2;18;9;1;0;6;1;1;1;0;4;0;0;5;0;2;6;0;13;4;2;4;7;1;3;2;0;1;2;3;2;0;6;1;0;3;2;0;0;0;2;2;4;2;3;0;0;0;0;2;3;2;0;1;3;2;1;0;13;2;1;1;2;2;1;0;1;0;2;0;6;1;1;1;
œŒ—ÃŒ“–≈“‹;ﬂ;1;3;11;9;40;1;12;20;4;3;14;19;20;10;0;5;5;19;8;12;8;16;7;0;8;5;20;4;12;13;10;7;2;27;5;2;15;2;1;0;7;12;7;0;1;6;31;17;6;7;21;2;4;13;2;4;14;32;10;1;21;2;1;29;4;5;0;1;29;9;18;1;7;3;32;10;20;6;2;0;0;5;2;21;25;0;28;45;1;14;25;0;11;2;37;19;1;13;17;1;20;
œ–Œ¬ŒÀŒ◊‹;-1;-1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;1;0;0;0;0;8;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;2;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;1;2;0;
œ–≈ƒ≈À;-1;-1;0;1;0;0;4;3;0;0;1;1;1;0;1;4;1;1;8;3;0;5;6;0;21;3;1;2;1;4;0;1;0;4;2;2;2;1;4;5;4;3;0;2;2;0;2;3;2;3;1;0;0;3;0;0;0;2;1;2;9;1;0;0;1;1;2;0;5;1;1;2;3;0;7;0;1;1;1;1;0;2;2;2;2;1;1;3;3;2;1;2;9;1;1;0;2;0;1;3;2;2;
À»÷Œ;ﬂ;1;5;2;16;19;2;8;24;9;10;10;19;16;11;0;5;5;8;11;5;18;7;14;2;1;7;11;1;7;13;6;8;0;22;7;6;1;14;2;1;16;9;11;2;7;2;16;35;5;1;6;5;19;16;12;9;11;2;10;6;13;5;2;7;10;8;0;7;17;8;3;4;11;11;10;10;16;3;5;0;1;8;14;10;11;1;16;22;1;5;8;0;2;6;5;23;3;1;7;1;10;
—Œ¡¿◊ ¿;-1;-1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
’ŒÀÃ—;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
—œ–Œ—»“‹;ﬂ;2;3;8;12;16;2;6;10;16;10;16;5;8;10;0;6;6;18;15;12;11;16;24;2;6;11;11;19;5;1;8;10;0;12;7;6;8;3;0;1;3;7;8;1;16;7;23;13;7;11;6;8;10;16;15;10;8;6;7;12;14;4;2;15;5;10;0;1;12;17;9;15;25;7;13;19;25;6;7;0;0;12;6;16;13;0;16;12;1;25;15;2;8;2;11;4;5;11;9;10;28;
œ»—‹ÃŒ;-1;-1;1;0;16;0;3;0;1;0;3;16;10;0;3;56;0;0;5;4;31;4;10;5;0;0;0;4;0;0;7;2;1;7;8;10;23;16;0;12;6;0;4;0;16;0;0;12;12;3;0;1;17;7;22;11;4;0;1;0;0;0;12;1;1;35;2;0;7;9;37;1;4;0;7;0;1;6;14;1;0;8;11;4;0;5;2;2;2;7;2;2;10;35;6;0;11;0;0;1;32;36;
—¿Ã;ﬂ;1;7;11;7;7;2;8;13;7;7;6;4;7;11;3;8;8;9;9;10;3;12;6;4;7;11;11;7;4;3;8;9;5;10;8;14;10;6;3;2;8;10;7;2;7;3;11;9;10;9;16;8;9;7;14;5;9;8;8;2;9;7;5;3;9;0;0;12;3;8;13;13;5;11;9;3;14;8;8;0;4;7;17;6;7;2;4;11;2;7;11;3;8;11;8;9;14;7;5;3;5;
ﬂ;—ƒ≈À¿“‹;0;12;1;9;40;9;10;16;15;19;24;18;12;12;4;10;10;24;17;14;12;21;12;1;1;10;7;4;9;10;14;6;14;28;16;10;8;9;4;0;7;20;7;4;4;5;24;24;15;4;10;16;10;31;12;3;20;19;11;11;15;3;6;27;1;10;0;8;30;11;14;14;12;15;23;12;10;17;11;0;1;15;12;14;19;1;4;13;1;17;4;0;22;6;14;12;4;4;12;3;5;
—¿Ã;ﬂ;0;9;20;22;16;5;12;30;10;12;8;15;9;21;11;12;12;16;16;16;6;16;18;11;13;24;19;10;6;16;9;8;6;20;15;27;16;9;5;6;9;11;26;5;10;1;21;17;35;9;21;27;19;10;20;20;18;17;18;13;22;5;3;8;12;12;0;13;11;24;19;33;7;13;21;15;32;15;11;0;3;8;16;7;14;7;5;14;5;19;4;8;20;22;26;12;20;10;14;8;9;
 Œ“Œ–€…;ﬂ;1;8;2;4;7;2;4;22;6;7;8;16;7;3;4;13;13;9;7;5;19;6;9;6;0;11;10;2;3;15;6;1;14;6;9;7;5;7;14;0;10;9;7;6;3;19;9;12;8;4;5;13;10;9;5;7;11;10;3;6;7;6;11;12;0;10;0;12;12;10;5;12;11;3;8;3;7;17;0;0;7;2;15;5;3;13;2;12;16;16;6;4;10;2;15;8;3;2;6;0;3;
œ–»Õ¿ƒÀ≈∆¿¬ÿ»…;-1;-1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;1;0;2;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
œ≈ƒ¿À‹;-1;-1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;6;1;1;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;3;0;1;4;0;0;0;
ÃŒÀŒ“€…;-1;-1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
√À¿«;ﬂ;3;1;5;9;22;1;9;23;11;20;16;24;20;22;0;9;9;25;25;3;7;17;19;2;8;15;19;3;16;5;16;10;2;28;9;6;7;19;0;0;4;22;13;1;6;4;22;45;20;2;13;10;35;22;24;15;27;23;19;6;15;4;6;25;21;4;0;10;20;14;15;7;30;10;30;9;5;16;8;0;0;13;14;21;11;3;20;34;0;27;23;2;4;6;17;32;5;8;8;1;16;
ﬂ;—œ–Œ—»“‹;4;2;3;17;18;1;4;15;17;14;11;10;7;17;0;2;2;16;18;15;6;11;20;2;4;17;13;18;8;1;5;10;3;5;16;6;6;3;0;3;3;8;10;1;19;0;25;14;8;12;8;10;11;25;12;4;15;12;11;6;8;4;2;15;5;6;0;1;20;16;18;15;20;5;9;18;25;7;5;0;0;12;11;15;7;0;12;6;1;23;19;1;9;2;18;8;9;3;13;6;34;
Õ¿–»—Œ¬¿ÕÕ€…;-1;-1;5;0;0;1;2;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;5;1;0;1;0;0;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;6;1;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0;0;
œŒ¬≈–∆≈ÕÕ€…;-1;-1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ﬂ; Œ“Œ–€…;4;11;5;10;15;6;10;27;14;4;21;34;26;6;11;29;29;21;6;13;32;16;17;15;15;16;22;8;15;21;14;4;15;22;31;20;12;15;24;7;14;17;20;26;6;22;25;26;15;17;14;22;21;20;10;6;14;33;11;10;5;10;5;29;2;22;0;17;34;15;11;18;43;14;16;10;24;16;5;0;3;11;11;4;23;22;2;28;14;28;17;7;18;4;17;19;6;10;13;1;6;
Õ¿œ»“Œ ;-1;-1;1;3;0;0;0;0;2;3;1;0;4;1;1;0;0;0;1;1;3;0;3;2;4;0;2;7;0;2;1;0;0;0;4;1;0;0;0;0;0;0;1;6;0;0;1;0;0;1;2;2;0;1;0;1;2;0;1;0;0;0;0;0;0;0;6;0;2;0;0;0;1;1;0;2;1;0;4;1;0;0;0;0;2;2;0;0;2;1;1;5;0;2;0;1;1;0;4;0;1;0;
Œ◊≈Õ‹;ﬂ;4;4;7;22;21;6;7;6;4;5;10;7;10;14;0;5;5;17;7;15;1;6;14;4;2;14;12;10;2;2;3;5;6;10;18;12;19;3;6;2;5;13;15;10;3;9;26;8;8;5;3;7;4;21;17;5;28;10;12;0;17;2;3;14;8;5;0;3;15;8;9;13;10;4;10;12;17;9;8;0;3;1;5;10;14;7;1;7;0;5;10;1;18;4;10;17;11;2;8;0;18;
¬–≈Ãﬂ;ﬂ;3;3;9;11;13;7;11;20;16;7;10;21;16;13;5;20;20;18;10;23;18;8;9;3;12;9;11;6;15;13;13;3;8;21;17;19;10;8;12;3;7;15;19;8;4;10;12;16;12;6;4;8;13;21;24;6;13;13;13;9;17;6;4;17;6;9;0;4;28;15;11;13;6;13;12;11;13;12;10;0;3;9;10;10;17;3;14;14;7;14;8;4;8;4;16;13;4;5;11;8;12;
ƒ¿À≈ Œ;-1;-1;11;13;10;10;16;15;12;11;9;17;11;12;6;4;15;15;15;7;8;19;8;7;7;2;13;10;10;6;8;21;7;3;7;13;4;2;13;18;8;22;7;9;7;11;10;11;3;2;20;13;6;12;3;7;7;12;17;15;11;7;12;9;18;9;18;0;23;3;7;9;12;5;14;13;6;10;6;12;0;7;5;17;10;5;11;6;14;36;11;5;11;16;6;22;9;5;14;27;7;11;
œŒ’Œ∆ƒ≈Õ»≈;-1;-1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;
ﬂ;√À¿«;3;1;5;9;22;1;9;23;11;20;16;24;20;22;0;9;9;25;25;3;7;17;19;2;8;15;19;3;16;5;16;10;2;28;9;6;7;19;0;0;4;22;13;1;6;4;22;45;20;2;13;10;35;22;24;15;27;23;19;6;15;4;6;25;21;4;0;10;20;14;15;7;30;10;30;9;5;16;8;0;0;13;14;21;11;3;20;34;0;27;23;2;4;6;17;32;5;8;8;1;16;
ﬂ;—ÃŒ“–≈“‹;4;2;1;3;12;0;1;6;2;2;6;15;2;4;0;3;3;5;7;5;6;5;3;7;3;3;11;5;1;6;2;1;1;7;3;2;9;5;1;0;3;6;4;1;1;1;7;8;7;1;3;0;12;8;4;7;5;14;6;1;3;1;5;13;1;2;0;4;9;4;1;2;3;7;10;10;10;3;3;0;0;6;3;3;10;0;5;11;0;7;2;0;1;10;5;11;2;1;9;3;14;
Œ“¡»“‹—ﬂ;-1;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
ﬂ;Õ”∆Õ€…;4;1;0;19;5;4;1;13;4;14;5;10;9;3;0;1;1;22;8;7;0;3;5;0;8;16;9;3;0;3;4;1;5;6;8;13;5;2;1;1;8;17;6;5;1;1;14;10;7;13;2;5;8;12;17;2;5;10;3;3;11;8;2;21;1;6;0;2;5;8;11;6;16;11;9;6;13;8;4;0;1;7;6;10;13;0;3;10;2;7;3;0;2;4;6;1;5;2;8;1;3;
 ŒÕ‹;-1;-1;1;3;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;6;0;0;0;0;1;1;53;0;0;0;0;59;3;1;0;1;0;1;21;0;2;5;0;0;0;40;1;0;0;0;1;3;0;0;0;0;105;1;1;0;0;0;0;6;0;9;0;0;1;0;0;0;0;0;0;10;0;0;0;1;0;0;98;0;0;0;0;0;4;0;1;0;5;0;3;0;10;1;0;18;3;1;
¬€ÿ≈;-1;-1;2;1;0;6;9;1;1;2;3;5;4;1;4;0;9;9;2;2;4;7;2;1;3;3;3;4;1;2;0;4;3;5;1;2;1;3;4;3;2;9;1;3;4;6;3;0;3;1;3;7;3;1;4;2;3;1;3;3;2;4;3;6;5;3;3;0;4;2;4;1;2;4;3;5;4;3;2;4;0;0;3;1;5;1;4;1;4;6;0;1;12;4;1;1;7;0;0;2;5;5;
ﬂ;√Œ¬Œ–»“‹;0;12;8;48;26;8;11;25;16;21;21;22;19;16;1;2;2;15;28;17;11;20;14;11;23;10;30;24;6;12;16;12;9;25;27;39;52;7;4;10;16;19;8;4;11;5;27;24;16;9;8;34;17;30;18;29;30;26;27;11;23;5;2;40;22;21;0;36;47;28;11;32;34;6;21;9;28;15;10;0;1;32;18;8;23;1;15;16;4;51;14;5;28;156;16;16;7;13;11;12;31;
“≈Õ»—“€…;-1;-1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;
Œœ”’Õ”“‹;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
”—œŒ ¿»¬¿ﬁŸ≈;-1;-1;0;1;0;0;0;3;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;1;
ﬂ–Œ—“‹;-1;-1;1;0;1;0;0;2;3;1;10;2;2;0;5;1;7;7;0;0;0;5;0;3;0;0;3;0;1;5;5;1;1;0;2;4;2;0;11;5;0;1;2;0;0;5;1;4;8;1;1;0;7;23;3;2;0;5;5;0;3;0;0;1;2;0;7;0;5;1;2;2;1;0;1;6;5;1;7;0;0;0;1;14;1;2;0;6;2;0;1;1;0;2;0;4;5;1;2;1;5;0;
ƒŒœ–Œ—»“‹;-1;-1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
ÃÕŒ√Œ;ﬂ;1;6;15;13;19;3;4;26;16;8;14;22;13;13;4;12;12;16;17;7;7;8;8;2;8;16;14;7;9;12;20;3;9;25;25;9;14;4;1;1;3;22;16;2;4;8;16;24;21;4;11;6;18;30;7;14;24;14;17;6;18;3;4;7;5;7;0;5;19;10;10;12;16;7;12;16;5;3;5;0;4;6;11;8;19;1;5;23;5;13;13;4;10;8;13;15;4;15;9;7;22;
