ﬂ;›“Œ“;3;66;28;64;37;31;28;27;22;62;44;26;87;63;40;104;35;46;29;48;10;40;45;18;54;26;14;35;26;49;101;49;36;46;24;65;28;74;48;85;52;14;73;65;41;31;46;40;44;26;47;51;64;68;38;52;54;0;45;49;36;57;59;47;27;56;43;52;51;48;7;34;56;28;64;64;49;59;54;32;27;43;64;40;72;50;20;40;105;43;69;53;51;53;35;33;37;36;58;39;32;39;5;25;69;49;47;60;68;24;13;13;20;21;49;63;24;0;35;59;59;62;35;43;68;33;59;18;90;58;38;55;51;32;42;46;17;30;40;31;67;67;45;12;43;27;65;43;36;0;74;83;45;55;5;49;58;26;40;48;38;20;55;0;34;56;34;67;54;25;55;47;45;53;67;59;54;36;77;29;62;39;62;37;43;39;18;30;54;67;58;44;46;44;21;53;34;59;25;46;65;44;47;26;42;35;60;33;36;62;17;12;50;19;53;52;51;46;30;53;54;53;33;40;42;74;42;33;46;30;46;46;42;78;32;28;41;48;48;91;45;23;80;71;29;34;35;73;0;45;65;60;50;69;30;26;45;32;75;17;37;34;40;44;37;38;57;37;21;36;60;55;14;56;35;60;27;35;25;41;14;39;61;22;35;67;69;62;52;52;56;90;9;22;20;13;45;50;42;12;60;71;47;44;59;37;47;45;43;57;58;38;10;53;23;49;53;56;52;45;57;39;40;43;40;41;33;48;48;63;84;23;25;15;29;57;34;34;38;25;30;54;54;30;26;35;30;83;40;59;39;32;53;43;31;11;31;26;26;54;45;57;27;40;70;50;38;87;47;51;20;0;0;37;20;45;33;66;39;11;29;20;61;57;32;67;48;54;40;29;57;45;89;66;47;19;44;31;27;21;50;50;57;53;93;21;46;54;66;42;24;27;47;72;39;73;63;69;43;15;13;26;42;30;36;53;56;0;67;19;9;58;36;44;45;25;21;17;21;40;22;57;49;54;79;39;79;57;38;63;45;76;28;37;54;36;58;27;33;67;59;48;32;60;69;69;45;59;30;39;46;54;17;14;32;24;61;44;44;17;62;22;62;46;54;43;32;27;68;86;14;67;79;46;33;28;71;54;47;44;66;29;67;45;39;25;62;62;50;58;60;65;86;55;27;20;61;52;46;27;18;47;19;24;28;41;26;16;45;32;3;36;32;29;43;44;86;100;59;59;35;45;18;50;50;60;40;52;117;70;64;33;33;90;73;39;56;37;64;64;48;48;60;33;53;33;28;55;47;35;63;29;70;44;66;42;30;54;80;42;0;60;79;25;15;44;43;54;52;91;70;44;12;11;27;25;34;43;34;33;42;57;36;50;26;20;14;25;36;45;29;57;34;41;20;47;11;66;32;27;25;35;37;40;28;36;39;39;45;30;32;53;34;48;53;50;19;21;51;13;65;43;57;29;46;76;53;58;58;11;32;11;5;59;38;0;45;0;0;42;62;55;26;38;41;100;54;24;50;21;17;27;63;42;45;89;65;27;41;109;39;47;43;52;43;6;45;42;42;51;89;29;29;40;40;64;30;56;20;20;97;35;62;26;53;71;63;22;37;44;46;38;73;18;43;11;73;78;40;101;41;18;29;58;78;18;61;49;47;27;53;31;41;63;65;65;44;41;46;28;64;25;62;33;0;56;63;39;33;46;76;37;71;36;33;20;29;49;48;38;42;56;58;24;69;25;51;40;46;18;72;43;0;55;76;55;41;0;22;45;47;31;4;57;13;9;64;17;34;33;76;41;40;24;58;67;73;64;85;88;34;43;63;87;54;36;75;38;43;39;33;12;51;51;73;56;27;44;78;69;15;52;41;28;48;38;40;33;107;50;56;27;44;50;31;52;52;40;31;21;22;31;39;6;15;59;59;34;59;59;14;42;43;40;31;84;32;15;48;56;15;48;44;65;28;43;37;44;47;30;39;52;47;65;49;38;15;52;12;47;44;52;31;44;35;72;65;37;44;12;65;47;41;45;53;61;31;8;41;47;32;52;58;43;68;22;35;25;58;23;50;80;62;29;53;32;52;26;52;78;50;50;29;17;80;50;57;50;57;13;55;32;41;68;70;29;47;49;53;95;46;65;29;7;53;34;41;41;30;39;51;43;50;18;14;38;61;64;40;12;31;84;43;42;0;65;41;0;20;23;62;17;52;24;23;31;66;26;30;28;46;62;84;13;28;61;0;40;42;50;65;10;34;50;7;26;52;46;53;60;37;
Œ—“¿“‹—ﬂ;ﬂ;4;6;8;6;4;6;1;2;2;7;1;5;6;10;5;6;0;7;2;10;3;3;3;2;2;0;9;0;6;7;2;2;7;5;3;2;3;4;6;2;8;0;1;4;1;4;7;6;9;1;8;1;5;7;5;4;2;0;4;5;10;7;5;2;4;3;2;2;2;4;2;5;4;1;5;5;7;3;6;11;3;4;3;5;8;2;1;2;8;6;3;6;2;2;2;6;1;9;3;2;8;4;0;3;4;4;3;4;2;7;6;6;1;7;3;2;2;0;4;6;6;5;6;7;7;2;10;4;10;4;5;5;5;4;2;5;4;6;1;4;6;6;8;1;7;3;3;1;7;0;2;5;2;6;1;2;7;2;10;2;6;3;2;0;2;1;1;5;10;0;4;5;2;3;5;4;4;3;1;6;5;10;3;2;3;0;3;2;4;2;7;1;7;7;1;2;6;4;0;2;6;2;1;0;13;2;4;3;10;10;1;1;2;2;1;3;4;0;2;4;5;2;1;5;5;3;6;0;3;6;2;1;3;6;3;2;8;7;7;0;5;5;3;2;2;3;2;4;0;1;4;4;3;7;3;5;4;4;5;8;3;8;11;3;11;6;5;3;6;5;4;4;0;11;4;1;5;2;2;0;4;6;7;4;1;7;6;5;5;5;5;7;4;9;2;0;1;3;1;1;4;2;12;1;2;5;2;3;1;2;9;1;1;1;2;7;4;7;12;4;2;7;5;4;1;6;8;0;0;4;5;2;2;3;2;4;8;8;4;2;3;1;2;2;1;12;4;2;2;4;3;4;4;4;6;1;5;3;3;7;6;4;3;2;8;6;3;3;4;1;6;0;0;1;2;3;1;2;2;0;2;8;5;6;4;4;0;3;2;3;4;7;10;10;3;3;2;1;1;5;1;4;3;4;7;4;4;4;7;0;1;0;0;5;9;2;2;2;2;1;3;3;3;3;4;8;1;0;8;3;3;6;3;5;1;3;4;0;2;3;3;10;6;5;2;2;9;7;5;7;4;8;4;4;5;3;3;8;7;5;5;5;8;1;4;8;2;5;2;2;5;8;5;3;5;3;4;2;7;1;10;4;2;2;1;5;5;0;1;4;2;8;2;1;1;4;2;7;0;4;6;4;2;7;2;2;4;4;3;2;1;2;7;6;5;5;2;3;3;3;3;4;4;3;1;5;6;2;1;4;0;1;6;5;2;8;6;8;9;5;5;6;4;3;4;5;4;7;5;3;6;2;5;4;3;6;5;1;3;7;9;3;6;5;6;3;2;5;1;1;7;3;5;3;6;4;0;5;7;2;0;4;7;3;2;5;8;2;8;8;8;4;8;3;4;3;4;4;5;4;0;8;2;10;3;1;0;1;2;6;7;1;3;1;1;5;0;2;2;3;1;3;1;2;3;2;3;8;3;3;2;0;3;1;0;8;3;2;5;1;3;10;6;2;1;9;11;8;3;1;1;1;1;4;3;0;1;0;0;2;2;2;3;4;4;6;7;3;5;1;1;8;8;2;7;5;3;1;4;6;2;2;3;5;12;3;2;7;2;6;4;3;3;2;2;5;4;3;1;1;10;9;5;4;12;5;7;3;2;3;6;3;6;1;5;0;10;7;4;4;3;4;6;7;2;1;3;2;8;5;9;10;5;9;0;5;5;6;5;3;4;2;1;9;0;9;2;3;4;1;2;8;8;7;4;2;9;2;3;1;3;5;5;0;8;1;4;7;4;0;6;10;0;5;4;7;3;0;2;7;4;8;0;0;4;3;4;3;2;2;7;3;4;5;4;1;2;10;8;4;2;2;1;8;9;4;4;2;10;4;7;1;8;8;1;7;8;3;3;5;4;2;7;0;3;7;3;3;10;9;5;0;8;4;7;6;5;2;2;4;3;2;3;1;3;0;7;1;6;6;1;13;6;5;3;4;0;1;5;2;3;3;4;4;2;3;9;6;3;2;2;3;3;5;5;11;4;5;6;5;1;10;5;11;5;1;3;3;0;6;4;3;0;0;0;2;10;0;5;4;3;1;6;5;6;1;5;3;3;2;7;3;5;4;4;6;1;4;6;9;1;2;1;3;4;6;1;10;5;2;4;4;0;1;6;5;9;4;3;4;2;7;3;1;2;4;4;6;0;9;0;4;2;0;3;2;4;6;2;1;3;6;3;6;0;2;4;0;2;0;5;2;1;0;2;1;3;10;8;8;2;4;6;1;1;1;0;5;4;3;4;1;3;1;0;0;2;2;8;5;1;
◊≈ÀŒ¬≈ ;¡€“‹;4;2;2;1;2;1;0;0;3;1;2;3;0;0;2;1;0;0;0;1;1;2;1;0;3;1;0;0;0;2;4;0;1;1;0;3;1;0;0;1;2;4;1;1;1;2;4;0;2;0;1;1;3;0;1;1;1;0;3;2;3;2;4;2;0;0;0;1;2;1;0;0;1;2;1;1;0;1;1;0;0;0;0;1;0;1;2;5;2;0;2;2;1;1;2;4;2;0;0;4;1;0;0;2;1;3;0;0;0;1;0;0;2;1;0;0;0;0;0;1;1;1;1;1;1;0;1;2;4;1;1;0;3;1;2;2;1;3;0;0;0;3;1;0;4;0;0;3;0;0;1;2;5;0;1;2;2;1;3;1;0;0;1;0;0;1;1;2;1;2;2;0;0;1;1;0;5;1;4;2;2;0;2;3;0;0;2;1;7;0;2;2;0;1;1;0;2;5;0;0;0;4;0;2;1;0;3;0;0;0;4;0;2;1;1;4;3;3;2;1;4;3;3;1;2;2;1;1;1;0;2;2;1;3;0;0;0;0;0;2;5;0;0;3;0;3;6;2;0;2;0;2;1;0;5;1;5;3;3;0;1;3;5;3;2;0;0;2;0;4;1;3;0;2;2;0;0;2;1;1;0;1;0;0;0;0;2;0;0;0;1;0;6;0;0;2;0;5;1;0;0;2;2;1;8;0;0;0;1;1;2;1;0;4;0;2;2;1;0;0;0;0;1;4;3;3;0;0;0;0;13;1;2;0;2;2;3;3;3;0;1;4;1;1;1;0;0;2;0;2;3;0;2;2;3;1;0;0;0;1;0;3;0;1;1;2;0;2;0;0;0;0;0;6;2;3;5;1;0;0;1;0;1;2;3;1;3;3;0;0;2;2;0;1;1;1;2;1;3;1;2;2;1;2;1;5;1;2;1;1;0;0;2;2;1;3;2;0;2;2;0;5;1;1;0;1;1;0;7;1;2;0;4;1;1;1;0;1;5;4;0;2;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;3;0;1;1;2;1;1;0;1;0;0;2;2;0;1;3;0;2;2;2;0;0;1;0;1;1;0;0;4;2;2;1;0;0;0;3;3;6;0;2;2;0;1;0;1;1;3;2;2;5;2;0;3;0;2;3;0;3;1;1;0;1;1;3;0;1;1;0;1;0;2;0;2;0;2;2;3;2;0;1;3;0;8;1;0;1;3;0;2;3;1;1;2;4;1;0;1;3;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;2;2;0;0;3;2;0;1;0;0;3;2;0;1;4;1;2;2;0;0;2;0;2;0;1;1;1;1;2;1;0;0;8;1;2;3;1;0;0;0;8;2;2;2;1;1;1;3;0;1;1;3;1;1;3;1;0;1;1;3;1;1;1;0;5;3;0;1;2;3;0;0;3;3;1;0;1;0;0;4;0;0;2;0;3;1;3;4;2;1;2;0;1;0;2;2;1;1;0;5;1;0;2;0;0;0;0;1;1;3;2;1;0;3;6;6;1;1;1;1;1;0;0;2;1;8;0;0;2;1;1;0;0;1;2;0;3;1;1;1;4;1;1;2;2;4;1;4;1;0;0;1;1;0;1;0;1;0;1;0;1;0;3;0;0;0;3;0;0;2;1;1;2;1;2;1;1;1;1;3;1;1;0;1;2;1;2;1;2;0;0;1;2;1;0;0;3;1;1;1;0;1;1;0;1;0;1;5;0;0;2;1;4;3;1;1;2;1;1;3;4;2;2;1;2;4;1;1;4;1;2;0;0;0;1;1;1;1;0;2;3;3;1;0;2;1;3;1;1;1;0;0;1;3;0;1;2;0;0;1;1;4;1;0;1;0;0;0;1;0;4;1;1;0;3;1;0;1;1;3;1;0;0;1;1;0;1;3;3;0;0;1;1;0;0;0;5;5;4;1;7;0;0;1;0;0;0;1;0;1;1;2;0;1;0;3;2;0;1;1;1;4;0;0;0;2;1;2;0;0;0;1;2;0;0;0;5;0;2;1;1;0;1;1;1;1;0;2;1;0;0;2;0;0;0;0;1;3;1;0;0;4;0;2;0;2;0;1;3;0;0;0;1;2;5;1;2;2;1;1;0;2;0;0;3;0;5;0;2;5;0;1;1;3;1;0;0;2;2;0;3;0;1;1;2;2;1;1;0;0;2;0;0;2;0;0;0;0;3;1;0;1;1;0;
œŒÕ¿ƒŒ¡»“‹—ﬂ;ﬂ;3;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;2;0;1;0;1;2;0;0;5;0;0;1;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;2;1;1;2;1;0;1;0;0;0;2;1;0;1;1;0;0;2;1;5;1;0;1;0;0;0;0;0;1;0;0;0;2;0;0;1;2;0;2;1;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;4;1;0;0;1;1;2;0;0;0;2;0;1;1;1;0;0;2;0;2;0;1;1;1;0;1;0;2;0;0;1;2;1;4;2;0;2;0;0;1;0;0;1;0;2;3;0;1;2;1;2;0;1;0;0;1;0;0;3;0;2;4;3;0;0;1;2;4;0;0;0;1;0;1;0;1;0;3;0;1;0;0;0;0;0;2;2;0;0;2;1;0;1;0;1;0;0;3;0;0;1;0;0;1;0;0;2;0;0;1;4;1;0;1;0;0;1;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;1;2;1;0;1;0;2;0;3;1;0;0;2;2;1;1;0;0;0;1;0;0;0;1;0;1;1;2;2;0;0;0;0;3;3;5;5;0;1;0;0;2;0;0;0;2;2;0;0;2;0;1;1;0;0;1;0;0;0;0;0;1;2;0;2;0;2;0;0;0;2;2;1;1;0;0;0;0;1;0;0;2;2;1;2;0;0;0;0;1;0;0;0;1;0;0;1;2;0;3;0;0;0;0;2;3;0;0;0;2;0;0;0;1;0;0;0;0;2;0;1;0;0;4;0;0;0;4;1;0;0;2;1;0;0;1;0;1;3;0;0;0;1;0;0;0;2;0;3;3;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;1;0;0;0;1;1;0;3;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;2;2;0;1;0;0;1;0;0;0;0;1;0;3;0;0;0;1;0;0;2;0;1;0;2;0;0;0;1;0;0;0;1;3;0;0;1;0;0;2;2;0;4;0;0;0;2;2;0;1;0;0;2;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;2;2;2;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;2;1;0;0;1;0;1;3;0;3;0;2;1;0;1;0;1;5;2;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;2;1;1;1;2;0;0;2;1;0;0;1;0;1;3;2;3;0;0;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;3;1;1;1;0;0;0;2;0;0;0;0;0;0;1;5;0;1;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;2;1;3;2;1;0;0;1;1;0;0;2;1;0;0;1;0;1;2;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;2;2;0;0;0;0;0;1;0;2;1;0;1;2;1;0;3;1;0;0;0;3;0;1;0;0;5;0;0;0;1;1;0;0;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;3;1;0;0;3;3;0;1;1;0;0;0;0;0;0;1;0;1;1;3;2;1;1;0;0;1;2;1;3;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;2;1;0;0;1;1;1;1;1;4;0;0;0;1;2;0;2;0;1;0;1;0;2;0;0;1;0;1;2;2;2;3;0;0;2;0;0;2;1;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;2;1;0;1;0;0;0;0;1;1;0;0;3;3;2;1;0;0;2;1;0;0;0;1;0;3;0;0;2;1;0;0;0;0;0;3;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;1;2;0;
—“Œﬂ“‹;ﬂ;1;3;5;4;8;6;3;2;4;3;9;7;5;12;3;8;9;8;1;7;1;8;5;6;3;3;14;4;6;8;5;15;3;4;1;0;2;2;5;5;5;0;9;3;2;10;3;2;15;4;5;5;8;4;2;5;7;0;10;1;3;9;8;6;0;5;1;3;5;8;5;5;5;1;8;8;7;2;7;7;4;4;7;5;5;4;0;5;4;1;9;6;2;1;5;2;5;8;2;6;1;3;4;4;8;6;4;10;15;1;3;3;0;8;4;11;4;0;6;2;2;8;1;13;6;8;1;6;9;2;4;11;2;6;6;7;5;2;5;5;3;10;4;2;10;2;5;8;6;0;4;28;9;4;3;2;3;2;14;3;1;10;2;0;7;6;3;4;9;5;7;6;5;8;3;6;2;6;7;8;2;5;7;3;5;3;8;8;6;6;12;1;7;3;4;4;1;5;5;3;6;5;2;0;4;6;14;4;10;12;1;2;3;5;6;3;5;4;6;12;2;1;6;4;6;4;4;1;10;9;5;2;3;2;2;6;2;2;2;9;5;0;1;1;6;4;3;7;0;7;4;2;2;4;7;4;4;8;4;2;3;8;5;2;5;6;7;6;11;6;3;6;5;11;4;7;4;4;3;4;3;2;2;6;5;6;3;5;3;3;7;3;4;5;2;1;6;6;4;1;2;11;3;5;3;3;1;3;7;8;9;4;3;6;3;6;7;12;5;5;9;3;4;8;7;6;9;6;6;5;5;1;1;3;7;7;8;8;3;2;2;11;2;3;4;6;0;8;4;4;4;1;5;3;9;1;2;4;5;3;4;3;7;2;3;7;2;11;3;5;4;0;0;1;2;8;1;9;9;2;3;4;7;7;3;4;8;2;3;4;6;1;9;4;5;10;1;5;4;4;9;8;9;8;5;3;6;2;8;4;1;4;4;11;9;10;5;13;5;1;1;1;5;6;7;9;4;0;9;3;6;10;3;2;6;6;1;2;5;3;2;14;3;6;1;8;5;2;5;8;7;12;12;5;6;11;5;6;6;6;2;2;2;6;1;7;13;2;3;9;6;6;5;13;16;5;1;6;0;1;5;5;10;7;4;2;4;5;8;5;0;5;2;2;1;2;8;4;11;3;6;7;7;3;3;3;6;6;4;5;8;8;7;10;2;2;6;6;5;5;6;9;5;2;2;8;6;4;7;1;1;3;4;5;3;3;4;6;4;6;4;1;0;2;4;6;6;7;10;2;3;3;1;5;9;2;7;2;16;4;3;8;7;6;1;2;5;5;4;7;3;2;7;10;5;3;2;9;13;6;0;7;7;6;3;11;9;2;3;4;10;3;0;2;4;3;10;6;4;8;4;9;9;9;6;4;1;6;15;6;8;3;0;4;0;11;4;3;5;4;2;4;5;1;2;2;2;5;4;1;3;8;2;8;2;3;8;1;3;3;7;6;5;5;2;4;6;3;8;1;1;1;3;5;11;0;5;0;0;2;5;8;7;2;3;5;5;1;3;0;1;4;7;3;5;3;5;8;5;6;3;2;4;3;9;2;8;8;6;1;4;5;5;2;2;7;6;4;4;4;0;3;4;5;6;6;3;12;1;2;6;7;3;1;13;1;11;4;0;7;6;2;5;16;3;3;11;4;6;4;7;2;8;12;5;4;3;10;9;1;7;3;3;4;0;3;7;8;3;6;2;3;9;8;5;7;6;2;5;6;6;8;8;2;4;3;5;3;3;8;10;8;0;7;3;2;7;0;4;9;3;14;0;8;4;2;10;2;6;4;7;6;4;4;6;17;0;9;7;13;0;2;5;6;5;6;5;3;5;3;6;5;2;2;11;4;5;2;5;6;3;1;4;7;7;6;14;3;15;4;5;2;4;7;6;5;9;7;1;3;3;0;5;3;3;3;1;3;10;10;4;3;7;6;2;6;4;0;2;14;4;8;6;5;4;4;7;8;5;4;7;5;4;7;15;12;6;3;4;5;1;10;2;6;9;8;7;3;6;5;9;8;4;8;5;6;4;2;8;3;2;6;3;3;4;7;5;3;4;4;3;12;12;1;4;5;7;9;9;3;2;1;6;10;4;6;5;4;4;2;4;6;8;13;5;6;15;9;10;10;7;8;5;1;11;5;6;3;4;9;5;3;5;0;3;8;6;9;11;2;4;6;5;7;0;5;2;0;0;2;4;2;5;2;3;4;12;7;7;10;9;5;1;6;1;6;0;6;2;7;5;2;17;4;3;3;6;4;2;7;2;
¬≈—‹;—»À¿;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
